CLASE,Fecha,Accidentes,Dia_Semana,Dia_festivo,Dia_madre,Dia_padre,Amor_amistad,Semana_santa,Mujer,Hombre,Puente,Fin Sem Puente,Semana,Dia_año,Anio,Mes,Dia
Atropello,2017-09-23,10,sábado,0,0,0,0,0,0,0,0,0,39,266,2017,09,23
Atropello,2017-09-30,7,sábado,0,0,0,0,0,0,0,0,0,40,273,2017,09,30
Atropello,2017-10-07,14,sábado,0,0,0,0,0,0,0,0,0,41,280,2017,10,07
Atropello,2017-10-14,9,sábado,0,0,0,0,0,0,0,0,1,42,287,2017,10,14
Atropello,2017-10-21,15,sábado,0,0,0,0,0,0,0,0,0,43,294,2017,10,21
Atropello,2017-10-28,5,sábado,0,0,0,0,0,0,0,0,0,44,301,2017,10,28
Atropello,2017-11-04,9,sábado,0,0,0,0,0,0,0,0,1,45,308,2017,11,04
Atropello,2017-11-11,13,sábado,0,0,0,0,0,0,0,0,1,46,315,2017,11,11
Atropello,2017-11-18,7,sábado,0,0,0,0,0,0,0,0,0,47,322,2017,11,18
Atropello,2017-11-25,14,sábado,0,0,0,0,0,0,0,0,0,48,329,2017,11,25
Atropello,2017-12-02,11,sábado,0,0,0,0,0,0,0,0,0,49,336,2017,12,02
Atropello,2017-12-09,13,sábado,0,0,0,0,0,0,0,0,0,50,343,2017,12,09
Atropello,2017-12-16,14,sábado,0,0,0,0,0,0,0,0,0,51,350,2017,12,16
Atropello,2017-12-23,12,sábado,0,0,0,0,0,0,0,0,1,52,357,2017,12,23
Atropello,2017-12-30,12,sábado,0,0,0,0,0,0,0,0,1,53,364,2017,12,30
Atropello,2018-01-06,11,sábado,0,0,0,0,0,0,0,0,1,1,6,2018,01,06
Atropello,2018-01-13,5,sábado,0,0,0,0,0,0,0,0,0,2,13,2018,01,13
Atropello,2018-01-20,11,sábado,0,0,0,0,0,0,0,0,0,3,20,2018,01,20
Atropello,2018-01-27,5,sábado,0,0,0,0,0,0,0,0,0,4,27,2018,01,27
Atropello,2018-02-03,8,sábado,0,0,0,0,0,0,0,0,0,5,34,2018,02,03
Atropello,2018-02-10,10,sábado,0,0,0,0,0,0,0,0,0,6,41,2018,02,10
Atropello,2018-02-17,12,sábado,0,0,0,0,0,0,0,0,0,7,48,2018,02,17
Atropello,2018-02-24,6,sábado,0,0,0,0,0,0,0,0,0,8,55,2018,02,24
Atropello,2018-03-03,15,sábado,0,0,0,0,0,0,0,0,0,9,62,2018,03,03
Atropello,2018-03-10,18,sábado,0,0,0,0,0,0,0,0,0,10,69,2018,03,10
Atropello,2018-03-17,16,sábado,0,0,0,0,0,0,0,0,1,11,76,2018,03,17
Atropello,2018-03-24,9,sábado,0,0,0,0,0,0,0,0,0,12,83,2018,03,24
Atropello,2018-03-31,8,sábado,0,0,0,0,1,0,0,0,0,13,90,2018,03,31
Atropello,2018-04-07,8,sábado,0,0,0,0,0,0,0,0,0,14,97,2018,04,07
Atropello,2018-04-14,12,sábado,0,0,0,0,0,0,0,0,0,15,104,2018,04,14
Atropello,2018-04-21,8,sábado,0,0,0,0,0,0,0,0,0,16,111,2018,04,21
Atropello,2018-04-28,8,sábado,0,0,0,0,0,0,0,0,0,17,118,2018,04,28
Atropello,2018-05-05,9,sábado,0,0,0,0,0,0,0,0,0,18,125,2018,05,05
Atropello,2018-05-12,9,sábado,0,0,0,0,0,0,0,0,1,19,132,2018,05,12
Atropello,2018-05-19,12,sábado,0,0,0,0,0,0,0,0,0,20,139,2018,05,19
Atropello,2018-05-26,13,sábado,0,0,0,0,0,0,0,0,0,21,146,2018,05,26
Atropello,2018-06-02,13,sábado,0,0,0,0,0,0,0,0,1,22,153,2018,06,02
Atropello,2018-06-09,13,sábado,0,0,0,0,0,0,0,0,1,23,160,2018,06,09
Atropello,2018-06-16,12,sábado,0,0,0,0,0,0,0,0,0,24,167,2018,06,16
Atropello,2018-06-23,10,sábado,0,0,0,0,0,0,0,0,0,25,174,2018,06,23
Atropello,2018-06-30,14,sábado,0,0,0,0,0,0,0,0,1,26,181,2018,06,30
Atropello,2018-07-07,10,sábado,0,0,0,0,0,0,0,0,0,27,188,2018,07,07
Atropello,2018-07-14,12,sábado,0,0,0,0,0,0,0,0,0,28,195,2018,07,14
Atropello,2018-07-21,13,sábado,0,0,0,0,0,0,0,0,0,29,202,2018,07,21
Atropello,2018-07-28,9,sábado,0,0,0,0,0,0,0,0,0,30,209,2018,07,28
Atropello,2018-08-04,21,sábado,0,0,0,0,0,0,0,0,0,31,216,2018,08,04
Atropello,2018-08-11,13,sábado,0,0,0,0,0,0,0,0,0,32,223,2018,08,11
Atropello,2018-08-18,12,sábado,0,0,0,0,0,0,0,0,1,33,230,2018,08,18
Atropello,2018-08-25,10,sábado,0,0,0,0,0,0,0,0,0,34,237,2018,08,25
Atropello,2018-09-01,15,sábado,0,0,0,0,0,0,0,0,0,35,244,2018,09,01
Atropello,2018-09-08,13,sábado,0,0,0,0,0,0,0,0,0,36,251,2018,09,08
Atropello,2018-09-15,11,sábado,0,0,0,1,0,0,0,0,0,37,258,2018,09,15
Atropello,2018-09-22,9,sábado,0,0,0,0,0,0,0,0,0,38,265,2018,09,22
Atropello,2018-09-29,10,sábado,0,0,0,0,0,0,0,0,0,39,272,2018,09,29
Atropello,2018-10-06,8,sábado,0,0,0,0,0,0,0,0,0,40,279,2018,10,06
Atropello,2018-10-13,13,sábado,0,0,0,0,0,0,0,0,1,41,286,2018,10,13
Atropello,2018-10-20,6,sábado,0,0,0,0,0,0,0,0,0,42,293,2018,10,20
Atropello,2018-10-27,9,sábado,0,0,0,0,0,0,0,0,0,43,300,2018,10,27
Atropello,2018-11-03,5,sábado,0,0,0,0,0,0,0,0,1,44,307,2018,11,03
Atropello,2018-11-10,6,sábado,0,0,0,0,0,0,0,0,1,45,314,2018,11,10
Atropello,2018-11-17,9,sábado,0,0,0,0,0,0,0,0,0,46,321,2018,11,17
Atropello,2018-11-24,10,sábado,0,0,0,0,0,0,0,0,0,47,328,2018,11,24
Atropello,2018-12-01,10,sábado,0,0,0,0,0,0,0,0,0,48,335,2018,12,01
Atropello,2018-12-08,8,sábado,1,0,0,0,0,0,0,0,0,49,342,2018,12,08
Atropello,2018-12-15,7,sábado,0,0,0,0,0,0,0,0,0,50,349,2018,12,15
Atropello,2018-12-22,12,sábado,0,0,0,0,0,0,0,0,0,51,356,2018,12,22
Atropello,2018-12-29,15,sábado,0,0,0,0,0,0,0,0,0,52,363,2018,12,29
Atropello,2014-01-03,7,viernes,0,0,0,0,0,0,0,0,1,1,3,2014,01,03
Atropello,2014-01-10,8,viernes,0,0,0,0,0,0,0,0,1,2,10,2014,01,10
Atropello,2014-01-17,13,viernes,0,0,0,0,0,0,0,0,0,3,17,2014,01,17
Atropello,2014-01-24,11,viernes,0,0,0,0,0,0,0,0,0,4,24,2014,01,24
Atropello,2014-01-31,18,viernes,0,0,0,0,0,0,0,0,0,5,31,2014,01,31
Atropello,2014-02-07,17,viernes,0,0,0,0,0,0,0,0,0,6,38,2014,02,07
Atropello,2014-02-14,9,viernes,0,0,0,0,0,0,0,0,0,7,45,2014,02,14
Atropello,2014-02-21,13,viernes,0,0,0,0,0,0,0,0,0,8,52,2014,02,21
Atropello,2014-02-28,11,viernes,0,0,0,0,0,0,0,0,0,9,59,2014,02,28
Atropello,2014-03-07,20,viernes,0,0,0,0,0,0,0,0,0,10,66,2014,03,07
Atropello,2014-03-14,14,viernes,0,0,0,0,0,0,0,0,0,11,73,2014,03,14
Atropello,2014-03-21,13,viernes,0,0,0,0,0,0,0,0,1,12,80,2014,03,21
Atropello,2014-03-28,20,viernes,0,0,0,0,0,0,0,0,0,13,87,2014,03,28
Atropello,2014-04-04,20,viernes,0,0,0,0,0,0,0,0,0,14,94,2014,04,04
Atropello,2014-04-11,18,viernes,0,0,0,0,0,0,0,0,0,15,101,2014,04,11
Atropello,2014-04-18,10,viernes,1,0,0,0,1,0,0,0,0,16,108,2014,04,18
Atropello,2014-04-25,7,viernes,0,0,0,0,0,0,0,0,0,17,115,2014,04,25
Atropello,2014-05-02,20,viernes,0,0,0,0,0,0,0,0,0,18,122,2014,05,02
Atropello,2014-05-09,8,viernes,0,0,0,0,0,0,0,0,0,19,129,2014,05,09
Atropello,2014-05-16,16,viernes,0,0,0,0,0,0,0,0,0,20,136,2014,05,16
Atropello,2014-05-23,8,viernes,0,0,0,0,0,0,0,0,0,21,143,2014,05,23
Atropello,2014-05-30,14,viernes,0,0,0,0,0,0,0,0,1,22,150,2014,05,30
Atropello,2014-06-06,16,viernes,0,0,0,0,0,0,0,0,0,23,157,2014,06,06
Atropello,2014-06-13,20,viernes,0,0,0,0,0,0,0,0,0,24,164,2014,06,13
Atropello,2014-06-20,11,viernes,0,0,0,0,0,0,0,0,1,25,171,2014,06,20
Atropello,2014-06-27,9,viernes,0,0,0,0,0,0,0,0,0,26,178,2014,06,27
Atropello,2014-07-04,17,viernes,0,0,0,0,0,0,0,0,0,27,185,2014,07,04
Atropello,2014-07-11,19,viernes,0,0,0,0,0,0,0,0,0,28,192,2014,07,11
Atropello,2014-07-18,16,viernes,0,0,0,0,0,0,0,0,0,29,199,2014,07,18
Atropello,2014-07-25,16,viernes,0,0,0,0,0,0,0,0,0,30,206,2014,07,25
Atropello,2014-08-01,11,viernes,0,0,0,0,0,0,0,0,0,31,213,2014,08,01
Atropello,2014-08-08,18,viernes,0,0,0,0,0,0,0,0,0,32,220,2014,08,08
Atropello,2014-08-15,19,viernes,0,0,0,0,0,0,0,0,1,33,227,2014,08,15
Atropello,2014-08-22,12,viernes,0,0,0,0,0,0,0,0,0,34,234,2014,08,22
Atropello,2014-08-29,18,viernes,0,0,0,0,0,0,0,0,0,35,241,2014,08,29
Atropello,2014-09-05,11,viernes,0,0,0,0,0,0,0,0,0,36,248,2014,09,05
Atropello,2014-09-12,17,viernes,0,0,0,0,0,0,0,0,0,37,255,2014,09,12
Atropello,2014-09-19,16,viernes,0,0,0,0,0,0,0,0,0,38,262,2014,09,19
Atropello,2014-09-26,10,viernes,0,0,0,0,0,0,0,0,0,39,269,2014,09,26
Atropello,2014-10-03,14,viernes,0,0,0,0,0,0,0,0,0,40,276,2014,10,03
Atropello,2014-10-10,11,viernes,0,0,0,0,0,0,0,0,0,41,283,2014,10,10
Atropello,2014-10-17,14,viernes,0,0,0,0,0,0,0,0,0,42,290,2014,10,17
Atropello,2014-10-24,13,viernes,0,0,0,0,0,0,0,0,0,43,297,2014,10,24
Atropello,2014-10-31,17,viernes,0,0,0,0,0,0,0,0,1,44,304,2014,10,31
Atropello,2014-11-07,20,viernes,0,0,0,0,0,0,0,0,0,45,311,2014,11,07
Atropello,2014-11-14,10,viernes,0,0,0,0,0,0,0,0,1,46,318,2014,11,14
Atropello,2014-11-21,15,viernes,0,0,0,0,0,0,0,0,0,47,325,2014,11,21
Atropello,2014-11-28,13,viernes,0,0,0,0,0,0,0,0,0,48,332,2014,11,28
Atropello,2014-12-05,11,viernes,0,0,0,0,0,0,0,0,1,49,339,2014,12,05
Atropello,2014-12-12,7,viernes,0,0,0,0,0,0,0,0,0,50,346,2014,12,12
Atropello,2014-12-19,13,viernes,0,0,0,0,0,0,0,0,0,51,353,2014,12,19
Atropello,2014-12-26,18,viernes,0,0,0,0,0,0,0,0,0,52,360,2014,12,26
Atropello,2015-01-02,10,viernes,0,0,0,0,0,0,0,0,0,1,2,2015,01,02
Atropello,2015-01-09,16,viernes,0,0,0,0,0,0,0,0,1,2,9,2015,01,09
Atropello,2015-01-16,16,viernes,0,0,0,0,0,0,0,0,0,3,16,2015,01,16
Atropello,2015-01-23,8,viernes,0,0,0,0,0,0,0,0,0,4,23,2015,01,23
Atropello,2015-01-30,7,viernes,0,0,0,0,0,0,0,0,0,5,30,2015,01,30
Atropello,2015-02-06,13,viernes,0,0,0,0,0,0,0,0,0,6,37,2015,02,06
Atropello,2015-02-13,11,viernes,0,0,0,0,0,0,0,0,0,7,44,2015,02,13
Atropello,2015-02-20,10,viernes,0,0,0,0,0,0,0,0,0,8,51,2015,02,20
Atropello,2015-02-27,16,viernes,0,0,0,0,0,0,0,0,0,9,58,2015,02,27
Atropello,2015-03-06,23,viernes,0,0,0,0,0,0,0,0,0,10,65,2015,03,06
Atropello,2015-03-13,15,viernes,0,0,0,0,0,0,0,0,0,11,72,2015,03,13
Atropello,2015-03-20,11,viernes,0,0,0,0,0,0,0,0,1,12,79,2015,03,20
Atropello,2015-03-27,13,viernes,0,0,0,0,0,0,0,0,0,13,86,2015,03,27
Atropello,2015-04-03,1,viernes,1,0,0,0,1,0,0,0,0,14,93,2015,04,03
Atropello,2015-04-10,11,viernes,0,0,0,0,0,0,0,0,0,15,100,2015,04,10
Atropello,2015-04-17,8,viernes,0,0,0,0,0,0,0,0,0,16,107,2015,04,17
Atropello,2015-04-24,17,viernes,0,0,0,0,0,0,0,0,0,17,114,2015,04,24
Atropello,2015-05-01,15,viernes,1,0,0,0,0,0,0,0,0,18,121,2015,05,01
Atropello,2015-05-08,14,viernes,0,0,0,0,0,0,0,0,0,19,128,2015,05,08
Atropello,2015-05-15,15,viernes,0,0,0,0,0,0,0,0,1,20,135,2015,05,15
Atropello,2015-05-22,20,viernes,0,0,0,0,0,0,0,0,0,21,142,2015,05,22
Atropello,2015-05-29,13,viernes,0,0,0,0,0,0,0,0,0,22,149,2015,05,29
Atropello,2015-06-05,19,viernes,0,0,0,0,0,0,0,0,1,23,156,2015,06,05
Atropello,2015-06-12,10,viernes,0,0,0,0,0,0,0,0,1,24,163,2015,06,12
Atropello,2015-06-19,15,viernes,0,0,0,0,0,0,0,0,0,25,170,2015,06,19
Atropello,2015-06-26,15,viernes,0,0,0,0,0,0,0,0,1,26,177,2015,06,26
Atropello,2015-07-03,13,viernes,0,0,0,0,0,0,0,0,0,27,184,2015,07,03
Atropello,2015-07-10,18,viernes,0,0,0,0,0,0,0,0,0,28,191,2015,07,10
Atropello,2015-07-17,16,viernes,0,0,0,0,0,0,0,0,1,29,198,2015,07,17
Atropello,2015-07-24,13,viernes,0,0,0,0,0,0,0,0,0,30,205,2015,07,24
Atropello,2015-07-31,13,viernes,0,0,0,0,0,0,0,0,0,31,212,2015,07,31
Atropello,2015-08-07,10,viernes,1,0,0,0,0,0,0,0,0,32,219,2015,08,07
Atropello,2015-08-14,8,viernes,0,0,0,0,0,0,0,0,1,33,226,2015,08,14
Atropello,2015-08-21,5,viernes,0,0,0,0,0,0,0,0,0,34,233,2015,08,21
Atropello,2015-08-28,23,viernes,0,0,0,0,0,0,0,0,0,35,240,2015,08,28
Atropello,2015-09-04,15,viernes,0,0,0,0,0,0,0,0,0,36,247,2015,09,04
Atropello,2015-09-11,9,viernes,0,0,0,0,0,0,0,0,0,37,254,2015,09,11
Atropello,2015-09-18,17,viernes,0,0,0,0,0,0,0,0,0,38,261,2015,09,18
Atropello,2015-09-25,12,viernes,0,0,0,0,0,0,0,0,0,39,268,2015,09,25
Atropello,2015-10-02,18,viernes,0,0,0,0,0,0,0,0,0,40,275,2015,10,02
Atropello,2015-10-09,17,viernes,0,0,0,0,0,0,0,0,1,41,282,2015,10,09
Atropello,2015-10-16,19,viernes,0,0,0,0,0,0,0,0,0,42,289,2015,10,16
Atropello,2015-10-23,8,viernes,0,0,0,0,0,0,0,0,0,43,296,2015,10,23
Atropello,2015-10-30,13,viernes,0,0,0,0,0,0,0,0,1,44,303,2015,10,30
Atropello,2015-11-06,13,viernes,0,0,0,0,0,0,0,0,0,45,310,2015,11,06
Atropello,2015-11-13,15,viernes,0,0,0,0,0,0,0,0,1,46,317,2015,11,13
Atropello,2015-11-20,11,viernes,0,0,0,0,0,0,0,0,0,47,324,2015,11,20
Atropello,2015-11-27,11,viernes,0,0,0,0,0,0,0,0,0,48,331,2015,11,27
Atropello,2015-12-04,10,viernes,0,0,0,0,0,0,0,0,0,49,338,2015,12,04
Atropello,2015-12-11,10,viernes,0,0,0,0,0,0,0,0,0,50,345,2015,12,11
Atropello,2015-12-18,15,viernes,0,0,0,0,0,0,0,0,0,51,352,2015,12,18
Atropello,2015-12-25,13,viernes,1,0,0,0,0,0,0,0,0,52,359,2015,12,25
Atropello,2016-01-01,12,viernes,1,0,0,0,0,0,0,0,0,1,1,2016,01,01
Atropello,2016-01-08,7,viernes,0,0,0,0,0,0,0,0,1,2,8,2016,01,08
Atropello,2016-01-15,10,viernes,0,0,0,0,0,0,0,0,0,3,15,2016,01,15
Atropello,2016-01-22,7,viernes,0,0,0,0,0,0,0,0,0,4,22,2016,01,22
Atropello,2016-01-29,19,viernes,0,0,0,0,0,0,0,0,0,5,29,2016,01,29
Atropello,2016-02-05,12,viernes,0,0,0,0,0,0,0,0,0,6,36,2016,02,05
Atropello,2016-02-12,12,viernes,0,0,0,0,0,0,0,0,0,7,43,2016,02,12
Atropello,2016-02-19,19,viernes,0,0,0,0,0,0,0,0,0,8,50,2016,02,19
Atropello,2016-02-26,13,viernes,0,0,0,0,0,0,0,0,0,9,57,2016,02,26
Atropello,2016-03-04,7,viernes,0,0,0,0,0,0,0,0,0,10,64,2016,03,04
Atropello,2016-03-11,15,viernes,0,0,0,0,0,0,0,0,0,11,71,2016,03,11
Atropello,2016-03-18,11,viernes,0,0,0,0,0,0,0,0,1,12,78,2016,03,18
Atropello,2016-03-25,4,viernes,1,0,0,0,1,0,0,0,0,13,85,2016,03,25
Atropello,2016-04-01,6,viernes,0,0,0,0,0,0,0,0,0,14,92,2016,04,01
Atropello,2016-04-08,17,viernes,0,0,0,0,0,0,0,0,0,15,99,2016,04,08
Atropello,2016-04-15,10,viernes,0,0,0,0,0,0,0,0,0,16,106,2016,04,15
Atropello,2016-04-22,12,viernes,0,0,0,0,0,0,0,0,0,17,113,2016,04,22
Atropello,2016-04-29,13,viernes,0,0,0,0,0,0,0,0,0,18,120,2016,04,29
Atropello,2016-05-06,18,viernes,0,0,0,0,0,0,0,0,1,19,127,2016,05,06
Atropello,2016-05-13,15,viernes,0,0,0,0,0,0,0,0,0,20,134,2016,05,13
Atropello,2016-05-20,12,viernes,0,0,0,0,0,0,0,0,0,21,141,2016,05,20
Atropello,2016-05-27,13,viernes,0,0,0,0,0,0,0,0,1,22,148,2016,05,27
Atropello,2016-06-03,16,viernes,0,0,0,0,0,0,0,0,1,23,155,2016,06,03
Atropello,2016-06-10,12,viernes,0,0,0,0,0,0,0,0,0,24,162,2016,06,10
Atropello,2016-06-17,11,viernes,0,0,0,0,0,0,0,0,0,25,169,2016,06,17
Atropello,2016-06-24,11,viernes,0,0,0,0,0,0,0,0,0,26,176,2016,06,24
Atropello,2016-07-01,13,viernes,0,0,0,0,0,0,0,0,1,27,183,2016,07,01
Atropello,2016-07-08,13,viernes,0,0,0,0,0,0,0,0,0,28,190,2016,07,08
Atropello,2016-07-15,11,viernes,0,0,0,0,0,0,0,0,0,29,197,2016,07,15
Atropello,2016-07-22,13,viernes,0,0,0,0,0,0,0,0,0,30,204,2016,07,22
Atropello,2016-07-29,7,viernes,0,0,0,0,0,0,0,0,0,31,211,2016,07,29
Atropello,2016-08-05,12,viernes,0,0,0,0,0,0,0,0,0,32,218,2016,08,05
Atropello,2016-08-12,13,viernes,0,0,0,0,0,0,0,0,1,33,225,2016,08,12
Atropello,2016-08-19,11,viernes,0,0,0,0,0,0,0,0,0,34,232,2016,08,19
Atropello,2016-08-26,9,viernes,0,0,0,0,0,0,0,0,0,35,239,2016,08,26
Atropello,2016-09-02,21,viernes,0,0,0,0,0,0,0,0,0,36,246,2016,09,02
Atropello,2016-09-09,8,viernes,0,0,0,0,0,0,0,0,0,37,253,2016,09,09
Atropello,2016-09-16,18,viernes,0,0,0,0,0,0,0,0,0,38,260,2016,09,16
Atropello,2016-09-23,18,viernes,0,0,0,0,0,0,0,0,0,39,267,2016,09,23
Atropello,2016-09-30,13,viernes,0,0,0,0,0,0,0,0,0,40,274,2016,09,30
Atropello,2016-10-07,13,viernes,0,0,0,0,0,0,0,0,0,41,281,2016,10,07
Atropello,2016-10-14,15,viernes,0,0,0,0,0,0,0,0,1,42,288,2016,10,14
Atropello,2016-10-21,10,viernes,0,0,0,0,0,0,0,0,0,43,295,2016,10,21
Atropello,2016-10-28,13,viernes,0,0,0,0,0,0,0,0,0,44,302,2016,10,28
Atropello,2016-11-04,7,viernes,0,0,0,0,0,0,0,0,1,45,309,2016,11,04
Atropello,2016-11-11,14,viernes,0,0,0,0,0,0,0,0,1,46,316,2016,11,11
Atropello,2016-11-18,14,viernes,0,0,0,0,0,0,0,0,0,47,323,2016,11,18
Atropello,2016-11-25,11,viernes,0,0,0,0,0,0,0,0,0,48,330,2016,11,25
Atropello,2016-12-02,10,viernes,0,0,0,0,0,0,0,0,0,49,337,2016,12,02
Atropello,2016-12-09,9,viernes,0,0,0,0,0,0,0,0,0,50,344,2016,12,09
Atropello,2016-12-16,18,viernes,0,0,0,0,0,0,0,0,0,51,351,2016,12,16
Atropello,2016-12-23,15,viernes,0,0,0,0,0,0,0,0,0,52,358,2016,12,23
Atropello,2016-12-30,18,viernes,0,0,0,0,0,0,0,0,0,53,365,2016,12,30
Atropello,2017-01-06,3,viernes,0,0,0,0,0,0,0,0,1,2,6,2017,01,06
Atropello,2017-01-13,7,viernes,0,0,0,0,0,0,0,0,0,3,13,2017,01,13
Atropello,2017-01-20,15,viernes,1,0,0,0,0,0,0,0,0,4,20,2017,01,20
Atropello,2017-01-27,8,viernes,0,0,0,0,0,0,0,0,0,5,27,2017,01,27
Atropello,2017-02-03,14,viernes,0,0,0,0,0,0,0,0,0,6,34,2017,02,03
Atropello,2017-02-10,15,viernes,0,0,0,0,0,0,0,0,0,7,41,2017,02,10
Atropello,2017-02-17,5,viernes,0,0,0,0,0,0,0,0,0,8,48,2017,02,17
Atropello,2017-02-24,6,viernes,0,0,0,0,0,0,0,0,0,9,55,2017,02,24
Atropello,2017-03-03,7,viernes,0,0,0,0,0,0,0,0,0,10,62,2017,03,03
Atropello,2017-03-10,5,viernes,0,0,0,0,0,0,0,0,0,11,69,2017,03,10
Atropello,2017-03-17,14,viernes,0,0,0,0,0,0,0,0,1,12,76,2017,03,17
Atropello,2017-03-24,7,viernes,0,0,0,0,0,0,0,0,0,13,83,2017,03,24
Atropello,2017-03-31,10,viernes,0,0,0,0,0,0,0,0,0,14,90,2017,03,31
Atropello,2017-04-07,11,viernes,0,0,0,0,0,0,0,0,0,15,97,2017,04,07
Atropello,2017-04-14,5,viernes,1,0,0,0,1,0,0,0,0,16,104,2017,04,14
Atropello,2017-04-21,7,viernes,0,0,0,0,0,0,0,0,0,17,111,2017,04,21
Atropello,2017-04-28,13,viernes,0,0,0,0,0,0,0,0,1,18,118,2017,04,28
Atropello,2017-05-05,16,viernes,0,0,0,0,0,0,0,0,0,19,125,2017,05,05
Atropello,2017-05-12,12,viernes,0,0,0,0,0,0,0,0,0,20,132,2017,05,12
Atropello,2017-05-19,12,viernes,0,0,0,0,0,0,0,0,0,21,139,2017,05,19
Atropello,2017-05-26,21,viernes,0,0,0,0,0,0,0,0,1,22,146,2017,05,26
Atropello,2017-06-02,11,viernes,0,0,0,0,0,0,0,0,0,23,153,2017,06,02
Atropello,2017-06-09,15,viernes,0,0,0,0,0,0,0,0,0,24,160,2017,06,09
Atropello,2017-06-16,9,viernes,0,0,0,0,0,0,0,0,1,25,167,2017,06,16
Atropello,2017-06-23,9,viernes,0,0,0,0,0,0,0,0,1,26,174,2017,06,23
Atropello,2017-06-30,8,viernes,0,0,0,0,0,0,0,0,0,27,181,2017,06,30
Atropello,2017-07-07,10,viernes,0,0,0,0,0,0,0,0,0,28,188,2017,07,07
Atropello,2017-07-14,8,viernes,0,0,0,0,0,0,0,0,0,29,195,2017,07,14
Atropello,2017-07-21,15,viernes,0,0,0,0,0,0,0,0,0,30,202,2017,07,21
Atropello,2017-07-28,10,viernes,0,0,0,0,0,0,0,0,0,31,209,2017,07,28
Atropello,2017-08-04,14,viernes,0,0,0,0,0,0,0,0,1,32,216,2017,08,04
Atropello,2017-08-11,9,viernes,0,0,0,0,0,0,0,0,0,33,223,2017,08,11
Atropello,2017-08-18,7,viernes,0,0,0,0,0,0,0,0,1,34,230,2017,08,18
Atropello,2017-08-25,11,viernes,0,0,0,0,0,0,0,0,0,35,237,2017,08,25
Atropello,2017-09-01,14,viernes,0,0,0,0,0,0,0,0,0,36,244,2017,09,01
Atropello,2017-09-08,12,viernes,0,0,0,0,0,0,0,0,0,37,251,2017,09,08
Atropello,2017-09-15,11,viernes,0,0,0,0,0,0,0,0,0,38,258,2017,09,15
Atropello,2017-09-22,6,viernes,0,0,0,0,0,0,0,0,0,39,265,2017,09,22
Atropello,2017-09-29,9,viernes,0,0,0,0,0,0,0,0,0,40,272,2017,09,29
Atropello,2017-10-06,12,viernes,0,0,0,0,0,0,0,0,0,41,279,2017,10,06
Atropello,2017-10-13,14,viernes,0,0,0,0,0,0,0,0,1,42,286,2017,10,13
Atropello,2017-10-20,8,viernes,0,0,0,0,0,0,0,0,0,43,293,2017,10,20
Atropello,2017-10-27,11,viernes,0,0,0,0,0,0,0,0,0,44,300,2017,10,27
Atropello,2017-11-03,9,viernes,0,0,0,0,0,0,0,0,1,45,307,2017,11,03
Atropello,2017-11-10,10,viernes,0,0,0,0,0,0,0,0,1,46,314,2017,11,10
Atropello,2017-11-17,8,viernes,0,0,0,0,0,0,0,0,0,47,321,2017,11,17
Atropello,2017-11-24,5,viernes,0,0,0,0,0,0,0,0,0,48,328,2017,11,24
Atropello,2017-12-01,11,viernes,0,0,0,0,0,0,0,0,0,49,335,2017,12,01
Atropello,2017-12-08,7,viernes,1,0,0,0,0,0,0,0,0,50,342,2017,12,08
Atropello,2017-12-15,11,viernes,0,0,0,0,0,0,0,0,0,51,349,2017,12,15
Atropello,2017-12-22,9,viernes,0,0,0,0,0,0,0,0,1,52,356,2017,12,22
Atropello,2017-12-29,9,viernes,0,0,0,0,0,0,0,0,1,53,363,2017,12,29
Atropello,2018-01-05,10,viernes,0,0,0,0,0,0,0,0,1,1,5,2018,01,05
Atropello,2018-01-12,12,viernes,0,0,0,0,0,0,0,0,0,2,12,2018,01,12
Atropello,2018-01-19,6,viernes,0,0,0,0,0,0,0,0,0,3,19,2018,01,19
Atropello,2018-01-26,7,viernes,0,0,0,0,0,0,0,0,0,4,26,2018,01,26
Atropello,2018-02-02,10,viernes,0,0,0,0,0,0,0,0,0,5,33,2018,02,02
Atropello,2018-02-09,11,viernes,0,0,0,0,0,0,0,0,0,6,40,2018,02,09
Atropello,2018-02-16,11,viernes,0,0,0,0,0,0,0,0,0,7,47,2018,02,16
Atropello,2018-02-23,13,viernes,0,0,0,0,0,0,0,0,0,8,54,2018,02,23
Atropello,2018-03-02,8,viernes,0,0,0,0,0,0,0,0,0,9,61,2018,03,02
Atropello,2018-03-09,8,viernes,0,0,0,0,0,0,0,0,0,10,68,2018,03,09
Atropello,2018-03-16,8,viernes,0,0,0,0,0,0,0,0,1,11,75,2018,03,16
Atropello,2018-03-23,7,viernes,0,0,0,0,0,0,0,0,0,12,82,2018,03,23
Atropello,2018-03-30,7,viernes,1,0,0,0,1,0,0,0,0,13,89,2018,03,30
Atropello,2018-04-06,12,viernes,0,0,0,0,0,0,0,0,0,14,96,2018,04,06
Atropello,2018-04-13,11,viernes,0,0,0,0,0,0,0,0,0,15,103,2018,04,13
Atropello,2018-04-20,16,viernes,0,0,0,0,0,0,0,0,0,16,110,2018,04,20
Atropello,2018-04-27,11,viernes,0,0,0,0,0,0,0,0,0,17,117,2018,04,27
Atropello,2018-05-04,14,viernes,0,0,0,0,0,0,0,0,0,18,124,2018,05,04
Atropello,2018-05-11,12,viernes,0,0,0,0,0,0,0,0,1,19,131,2018,05,11
